Timestamp,Device Name,MessageType,Data
2025-08-26 12:12:24.882839,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:12:27.535934,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:12:34.902286,Projector,Command,'UpdatePower,None'
2025-08-26 12:12:34.902286,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:12:34.984880,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:12:37.992299,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:12:44.996392,Projector,Command,'UpdatePower,None'
2025-08-26 12:12:44.996392,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:12:45.290610,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:12:48.430124,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:12:55.308430,Projector,Command,'UpdatePower,None'
2025-08-26 12:12:55.309528,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:12:55.465237,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:12:59.608025,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:13:05.489963,Projector,Command,'UpdatePower,None'
2025-08-26 12:13:05.489963,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:13:05.742571,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:13:10.144570,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-26 12:13:15.753984,Projector,Command,'UpdatePower,None'
2025-08-26 12:13:15.753984,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:13:15.841172,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-26 12:13:20.294971,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"Timestamp,Device Name,MessageType,Data
2025-08-26 12:13:25.862567,Projector,Command,'UpdatePower,None'
2025-08-26 12:13:25.863567,Projector,API,To Device,'~00150 1\r'
2025-08-26 12:13:25.943422,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
