Timestamp,Device Name,MessageType,Data
2025-08-25 13:56:38.258890,Projector,Command,'UpdatePower,None'
2025-08-25 13:56:38.258890,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:56:38.648606,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:56:43.439947,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:56:46.104485,Projector,Command,'Connect'
2025-08-25 13:56:48.665433,Projector,Command,'UpdatePower,None'
2025-08-25 13:56:48.665433,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:56:48.989235,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:56:53.782331,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:56:56.151901,Projector,Command,'Connect'
2025-08-25 13:56:59.002888,Projector,Command,'UpdatePower,None'
2025-08-25 13:56:59.002888,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:56:59.222836,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:57:03.973673,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:57:06.199679,Projector,Command,'Connect'
2025-08-25 13:57:09.243569,Projector,Command,'UpdatePower,None'
2025-08-25 13:57:09.243569,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:57:09.664595,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
2025-08-25 13:57:14.540615,Projector,API,From Device,"b'Ok003V\\xaf7000C1500\\r'"
2025-08-25 13:57:16.249726,Projector,Command,'Connect'
2025-08-25 13:57:19.686889,Projector,Command,'UpdatePower,None'
2025-08-25 13:57:19.686889,Projector,API,To Device,'~00150 1\r'
2025-08-25 13:57:19.919770,Projector,API,From Device,b'Ok003V\xaf7000C1500\r'
